date,Open,High,Low,Close,Volume,RSI,SMA_20,EMA_50,MACD,BB_upper,BB_middle,BB_lower
2010-12-01,35.87,36.42,33.45,34.35,1299200.0,70.9829076955689,30.078250000000004,26.308946806530262,3.2980675810723312,35.97807661794059,34.96,33.941923382059414
2010-12-02,34.01,34.2975,31.2,32.35,2007000.0,61.042259091048614,30.60725,26.545850853332997,3.027915782757681,36.50868865694039,34.336,32.163311343059604
2010-12-03,32.01,32.25,30.87,31.49,1160100.0,57.32471619264702,30.93675,26.739739055163074,2.7131482395452586,36.412308920578056,33.57,30.727691079421948
2010-12-06,31.35,31.45,29.56,30.31,1274400.0,52.59197145462652,31.23025,26.879749288293933,2.341485369626181,36.44473021571271,32.766,29.087269784287287
2010-12-07,30.49,32.4,30.05,31.56,1311300.0,56.67276678788504,31.559250000000002,27.06328853189025,2.123328017186722,34.688427469594096,32.012,29.335572530405905
2010-12-08,32.48,32.49,31.52,32.37,660000.0,59.127923989312144,31.94625,27.271394863972986,1.9928249288972673,33.121169757867165,31.615999999999996,30.11083024213283
2010-12-09,32.51,32.72,31.65,32.05,406000.0,57.73600261838182,32.08075,27.458791143817184,1.8423415984266427,32.959857542629564,31.556,30.15214245737044
2010-12-10,32.05,32.92,31.1301,31.52,429400.0,55.40943145724324,32.255,27.61805423621651,1.6611670050559049,32.9649340683004,31.562,30.1590659316996
2010-12-13,31.64,31.77,30.4,30.55,410400.0,51.33242014217255,32.290499999999994,27.733032501462922,1.422911503069649,32.84463354887104,31.609999999999996,30.375366451128954
2010-12-14,30.29,30.3899,27.761,28.53,1765700.0,44.06160857602632,32.17700000000001,27.764286128856533,1.0588889701394493,33.768506465899115,31.004,28.239493534100887
2010-12-15,28.67,29.97,28.53,29.6,742900.0,48.243503454259674,32.173500000000004,27.836274908117062,0.8469751455344294,32.99932147835421,30.45,27.900678521645787
2010-12-16,30.0,30.91,29.6501,30.81,790100.0,52.562393817096115,32.2395,27.952891578386982,0.76781787388623,32.27774179511763,30.201999999999998,28.12625820488237
2010-12-17,31.34,31.54,30.71,31.36,813000.0,54.4240729154077,32.313,28.0865036733522,0.7409246510976288,32.16691762474023,30.169999999999998,28.173082375259767
2010-12-20,31.64,32.19,31.26,31.7,523400.0,55.58449913309207,32.348499999999994,28.228209411652113,0.7385333836581509,32.75229249881857,30.4,28.047707501181424
2010-12-21,31.8,32.69,31.7101,32.26,777700.0,57.50372749230364,32.2915,28.386318846489285,0.7729159133433647,32.95635245187173,31.145999999999997,29.335647548128264
2010-12-22,32.25,32.86,31.7,32.63,833300.0,58.77134898436029,32.194500000000005,28.552737715254413,0.8205613036854196,33.03968940354337,31.752,30.464310596456624
2010-12-23,31.26,32.48,29.92,30.09,1552600.0,48.152563566505506,31.9255,28.61302251073463,0.6459181046236608,33.36159744525302,31.607999999999997,29.85440255474698
2010-12-27,28.02,28.58,25.06,25.549,9301900.0,35.72504461679356,31.436949999999996,28.49286476521563,0.13948348308383984,35.641206648184344,30.4458,25.250393351815653
2010-12-28,25.85,26.75,25.0,26.41,4056300.0,38.94269592333391,31.040950000000002,28.411183794030702,-0.1902015734853535,35.243269702764955,29.387800000000006,23.532330297235056
2010-12-29,27.03,28.01,26.5,27.73,3319200.0,43.60393580641865,30.660950000000003,28.384470704068715,-0.34103514688303704,33.639531656455034,28.4818,23.324068343544962
2010-12-30,27.7,27.9,26.38,26.5,2041100.0,40.50118151070139,30.26845,28.310569892144454,-0.5534428166745755,30.412676025440124,27.2558,24.098923974559877
2010-12-31,26.57,27.25,26.5,26.63,1417900.0,40.97920547561827,29.98245,28.24466519049173,-0.7031816711645362,27.95576229833956,26.563800000000004,25.171837701660447
2011-01-03,26.84,26.9999,25.9,26.62,1283000.0,40.95194978172246,29.73895,28.18095283008029,-0.8132826919624847,27.743766017210536,26.778,25.81223398278946
2011-01-04,26.66,26.95,26.02,26.67,1187400.0,41.162667653240675,29.55695,28.12169977792028,-0.8862873926792538,27.737127333949704,26.830000000000002,25.9228726660503
2011-01-05,26.48,26.9,26.19,26.83,1446700.0,41.877452133997345,29.32045,28.071044884668506,-0.9206211337800951,26.86279097724933,26.65,26.437209022750668
2011-01-06,26.83,28.0,26.81,27.88,2061200.0,46.473114505113,29.09595,28.063552928407,-0.853268695796082,27.89186541505464,26.926,25.960134584945358
2011-01-07,28.0,28.58,27.9,28.24,2247900.0,47.99147838877641,28.905450000000002,28.07047242141065,-0.7620578831784535,28.600532439536522,27.248,25.89546756046348
2011-01-10,28.17,28.68,28.05,28.45,1342700.0,48.9020391619833,28.75195,28.085355855865135,-0.6651598632281335,29.074772398424386,27.613999999999997,26.153227601575608
2011-01-11,28.59,28.71,26.92,26.96,1710200.0,43.13191889532404,28.572450000000003,28.041224253674347,-0.7005228406091852,28.99474865337241,27.671999999999997,26.349251346627582
2011-01-12,27.01,27.399,26.52,26.96,964400.0,43.131918895324034,28.493949999999995,27.998823302549866,-0.7202457107440878,28.9571044436418,27.698,26.4388955563582
2011-01-13,26.96,26.97,26.16,26.22,723600.0,40.38709000337932,28.32495,27.929065525979283,-0.7865215125791991,29.058789413955136,27.365999999999996,25.673210586044856
2011-01-14,26.15,26.58,25.61,25.75,1192000.0,38.702454954510046,28.071949999999998,27.84361197594088,-0.866976667719765,28.698733186458004,26.868000000000002,25.037266813542
2011-01-18,25.48,25.64,24.75,25.64,1621700.0,38.29979427553898,27.785949999999996,27.75719582002163,-0.9289061862177022,27.44284475633165,26.306,25.169155243668353
2011-01-19,25.27,25.47,23.75,24.03,2371500.0,32.90387302870749,27.402450000000005,27.611031278059997,-1.0952736871922397,27.648937531388416,25.72,23.79106246861158
2011-01-20,24.03,24.45,22.37,22.62,2279900.0,29.044545273353908,26.92045,27.41530456127333,-1.3256154764208077,27.52875624590641,24.852,22.17524375409359
2011-01-21,23.12,23.59,22.71,23.04,1217000.0,31.617456224501378,26.440949999999997,27.243723990243005,-1.4574716876235811,26.799907119073577,24.216,21.632092880926425
2011-01-24,23.53,24.81,23.23,24.49,1645100.0,39.74130919793523,26.160949999999996,27.135734814155047,-1.4284989563707882,26.108783438951153,23.964,21.819216561048844
2011-01-25,24.65,24.89,24.02,24.68,1271500.0,40.734851722641196,26.1175,27.039431488109752,-1.3743636375103847,25.38927672338384,23.772,22.154723276616156
2011-01-26,24.71,24.88,24.1,24.75,1079900.0,41.12003148406321,26.0345,26.949649861125057,-1.3107036168931394,25.717270662615462,23.916,22.11472933738454
2011-01-27,24.74,25.08,24.53,24.92,895700.0,42.10414928844712,25.894,26.870055748924074,-1.2323294854477993,25.740146619685387,24.375999999999998,23.01185338031461
2011-01-28,24.88,24.88,23.75,24.01,1048400.0,38.40389206854799,25.7695,26.75789669994666,-1.2294742031422174,25.19417946137232,24.57,23.945820538627682
2011-01-31,24.05,24.12,23.5,24.1,830300.0,38.97510738258618,25.643,26.6536654568115,-1.206046569391205,25.224710038145414,24.492,23.759289961854588
2011-02-01,24.31,24.73,23.54,23.91,707800.0,38.17034361473606,25.5075,26.54607073301497,-1.1891041603909436,25.165468428400192,24.338,23.51053157159981
2011-02-02,24.16,24.18,23.669,23.94,569500.0,38.386669315126305,25.371000000000002,26.443871880739874,-1.1598859862694724,24.931417765212814,24.176000000000002,23.42058223478719
2011-02-03,23.82,23.9,23.15,23.63,512000.0,36.948107250473235,25.211000000000002,26.333523963848116,-1.1485055252196652,24.23432894271497,23.918,23.601671057285028
2011-02-04,23.44,23.67,23.22,23.46,544000.0,36.14807903093778,24.990000000000002,26.220836749579565,-1.140062081089816,24.269198438851646,23.808,23.346801561148354
2011-02-07,23.26,23.26,22.88,23.07,895100.0,34.31252907193605,24.7315,26.09727452410586,-1.1515657977278053,24.242674644417306,23.602,22.961325355582694
2011-02-08,23.78,25.25,23.0,24.49,3504900.0,45.21973548466926,24.5335,26.034244150611514,-1.034179070903118,24.67276908202937,23.717999999999996,22.763230917970624
2011-02-09,24.13,24.18,22.79,23.21,2635600.0,38.94259077948943,24.345999999999997,25.923489478038515,-1.0325321587652248,24.56866644370082,23.572,22.575333556299178
2011-02-10,23.26,23.64,22.81,23.215,836100.0,38.978224705937315,24.15875,25.817274204389946,-1.0190762343407727,24.521015503759156,23.488999999999997,22.45698449624084
2011-02-11,23.25,23.75,22.94,23.25,634500.0,39.245516951786094,24.010250000000003,25.716596784609948,-0.9941284162379596,24.497249494167587,23.446999999999996,22.396750505832404
2011-02-14,23.64,24.14,23.05,23.08,1283100.0,38.366456440465775,23.87675,25.613200832272305,-0.9768145597045539,24.496404410912653,23.449,22.40159558908735
2011-02-15,23.01,23.17,22.56,22.84,953700.0,37.10293114347139,23.73675,25.504447858457706,-0.9712630816831727,23.42101986689516,23.119,22.81698013310484
2011-02-16,23.1,24.97,23.0701,24.73,4115100.0,50.8346927585212,23.77175,25.47407735420446,-0.805075877174307,24.76135122445466,23.423,22.084648775545336
2011-02-17,24.63,25.49,23.55,23.6,2618400.0,44.569493726604406,23.82075,25.400584124627816,-0.7558400231895881,24.825865754893485,23.5,22.174134245106515
2011-02-18,23.33,23.49,22.96,23.18,2370700.0,42.47415174861006,23.82775,25.313502394250257,-0.7421556359002572,24.823555980136636,23.486,22.148444019863366
2011-02-22,22.88,23.0,21.78,21.87,2064600.0,36.68157408392179,23.69675,25.17846308467182,-0.8274780602644576,25.118058697052824,23.244,21.369941302947176
2011-02-23,22.18,22.5,21.11,21.83,1605600.0,36.51780752438725,23.55425,25.04715080684155,-0.8880870473274101,25.236954213645333,23.042,20.84704578635467
2011-02-24,21.78,22.58,21.5,22.53,1055300.0,41.44462800200345,23.44325,24.948439010494823,-0.8696116149997799,24.00687152437492,22.602,21.19712847562508
2011-02-25,22.81,23.85,22.69,23.61,1346300.0,48.132944455388014,23.37775,24.895951206161694,-0.7590726111533463,24.01456584390786,22.604,21.193434156092138
2011-02-28,23.74,24.1,23.5,23.89,1051200.0,49.735919532755354,23.37175,24.856502139253394,-0.6414813960468457,24.468398327913572,22.746000000000002,21.023601672086432
2011-03-01,24.05,24.32,23.7,23.94,1106400.0,50.03289190436227,23.36375,24.820560878890515,-0.538052593373127,24.835613320548433,23.16,21.484386679451568
2011-03-02,23.82,24.28,23.725,24.02,663300.0,50.53644847493617,23.36925,24.789166334620298,-0.44450521129687104,24.701115587778187,23.598,22.49488441222181
2011-03-03,24.48,24.79,24.06,24.36,640200.0,52.71736640995619,23.39025,24.77233628228225,-0.3390250092565381,24.446758738915314,23.964,23.481241261084683
2011-03-04,24.48,24.99,23.78,24.95,1580100.0,56.3167394014411,23.45625,24.77930348689863,-0.20545476538725538,25.021470708765705,24.232,23.442529291234294
2011-03-07,24.93,25.4,24.7,24.94,2033600.0,56.238595995400615,23.530250000000002,24.785605310941822,-0.09926206987271868,25.310506764509615,24.442,23.573493235490385
2011-03-08,24.6,24.96,24.0,24.66,1399900.0,53.980040553739094,23.60975,24.780679612473516,-0.037267655211788764,25.298584030131828,24.586000000000002,23.873415969868176
2011-03-09,24.66,24.99,24.27,24.72,924800.0,54.40262550276845,23.62125,24.778300019827498,0.016514494795629275,25.15896189208621,24.726,24.293038107913787
2011-03-10,24.44,24.49,23.73,24.01,1017000.0,48.70336458611316,23.661250000000003,24.748170607285243,0.0018251309006380723,25.342160331117217,24.656,23.96983966888278
2011-03-11,23.85,24.25,23.53,24.07,930800.0,49.18780925940544,23.704,24.721575681509353,-0.00491810441196705,25.22328998378758,24.48,23.73671001621242
2011-03-14,23.82,24.0,23.2,23.25,1166000.0,43.185230926101376,23.704,24.663866831254083,-0.07555832462085732,25.20808817646527,24.142000000000003,23.075911823534735
2011-03-15,22.2,22.96,21.8,22.95,1318800.0,41.20410131996262,23.697499999999998,24.596656367283334,-0.1539737868970974,25.06123748754909,23.8,22.538762512450912
2011-03-16,22.86,23.25,22.69,22.82,1169700.0,40.340475854662394,23.696499999999997,24.52698356856634,-0.22402608598079254,24.47086630928927,23.42,22.369133690710733
2011-03-17,23.24,23.43,22.64,22.81,922600.0,40.27055384101517,23.6005,24.459650879602954,-0.2771550828585525,24.12505026321319,23.18,22.23494973678681
2011-03-18,23.19,23.19,22.51,22.96,687900.0,41.89739246792407,23.5685,24.40084104118715,-0.3036560908641057,23.275842728404143,22.958,22.640157271595854
2011-03-21,23.05,23.05,22.54,22.73,411700.0,40.09413358140862,23.546,24.33531786310138,-0.3393060989497769,23.030453959999274,22.854,22.677546040000724
2011-03-22,22.73,22.86,22.0,22.19,582900.0,36.159174665047246,23.562,24.251187750822897,-0.4064472038721725,23.23497654732593,22.701999999999998,22.169023452674065
2011-03-23,22.11,22.27,21.77,22.21,422800.0,36.40810741627985,23.581,24.171141172359256,-0.45282331509202933,23.21799686519568,22.580000000000002,21.942003134804324
2011-03-24,22.14,22.38,21.98,22.33,462200.0,37.97094780070095,23.571,24.098939557756932,-0.47442484593275225,23.098699926793184,22.484,21.86930007320682
2011-03-25,22.43,23.0,22.4,22.75,568000.0,43.22974527037237,23.528,24.04603996725666,-0.452438297777384,22.938129015478392,22.442,21.94587098452161
2011-03-28,22.7,23.5388,22.55,23.25,1058100.0,48.79527764077231,23.496000000000002,24.01482271363875,-0.39017033785192723,23.357674811731595,22.546,21.734325188268404
2011-03-29,23.3,24.0,23.21,23.92,755400.0,55.14156163181313,23.495,24.011104175848995,-0.283491220100057,24.15250148750385,22.892000000000003,21.631498512496155
2011-03-30,24.11,24.49,23.01,23.71,1223300.0,52.92735154457163,23.479499999999998,23.999296168952956,-0.21343218231610805,24.371857618528317,23.192,22.012142381471683
2011-03-31,26.55,28.71,26.5,27.75,11517800.0,74.30433386804656,23.648999999999997,24.1463825936999,0.16616885506238432,27.842187880636537,24.276,20.709812119363463
2011-04-01,27.45,28.18,26.57,26.66,2864800.0,65.64280228487962,23.7345,24.244955825319515,0.37473184611319965,28.657364388332837,25.058,21.458635611667162
2011-04-04,26.83,27.0,25.23,25.83,2609300.0,59.915428881667395,23.779,24.307114420405025,0.46765462433120675,28.69683460977338,25.574,22.451165390226624
2011-04-05,25.9,27.0,25.69,26.7,3180900.0,63.509404903278345,23.881,24.40095307058522,0.6045296827717372,28.839479654841174,26.130000000000003,23.42052034515883
2011-04-06,26.99,27.01,25.8,26.49,1288300.0,62.06291687869544,23.9695,24.48287647958188,0.6881266125154966,27.920218781253155,26.686,25.451781218746845
2011-04-07,26.85,27.94,26.4501,27.24,2810300.0,65.11852911955711,24.131,24.590998970578667,0.8056099436535966,27.490386231138828,26.583999999999996,25.677613768861164
2011-04-08,27.58,27.6004,26.36,26.49,1946400.0,59.92098777868697,24.252000000000002,24.665469599183425,0.8286454886346846,27.455185063949948,26.55,25.644814936050054
2011-04-11,26.47,26.53,25.02,25.27,1369400.0,52.570461859769075,24.353,24.689176673725253,0.7399280895328637,27.728420086637723,26.438,25.147579913362275
2011-04-12,25.08,25.21,24.3,24.65,1357400.0,49.26312843766544,24.438,24.687640333579164,0.6125292373643951,27.897605305939805,26.028,24.158394694060192
2011-04-13,25.13,25.69,24.81,24.93,1211500.0,50.769464159017055,24.543499999999998,24.69714463422312,0.5280711140145762,27.690785051593817,25.715999999999998,23.741214948406178
2011-04-14,24.87,25.28,24.2,25.14,983400.0,51.92235249603753,24.660000000000004,24.714511511312406,0.47263445197110343,26.56151807572969,25.296,24.03048192427031
2011-04-15,25.65,26.18,25.41,25.58,943500.0,54.33531838257135,24.791,24.74845223635898,0.45891473724221754,25.740941783580144,25.113999999999997,24.48705821641985
2011-04-18,25.13,25.62,24.36,25.03,1033900.0,50.896638339421976,24.906,24.759493325129213,0.39906123154588613,25.674289404805535,25.066,24.457710595194463
2011-04-19,25.26,25.26,24.65,25.16,548700.0,51.675115230717445,25.054499999999997,24.775199469241795,0.3579901233046492,25.61187385595305,25.168,24.72412614404695
2011-04-20,25.7,26.09,25.3,25.75,837200.0,55.15037043958314,25.2315,24.813426941036234,0.3687977721378104,25.893341250932586,25.332,24.770658749067415
2011-04-21,25.85,26.98,25.5901,26.74,1386100.0,60.3083844590159,25.452,24.88897882570148,0.45203683863516275,26.861125303679653,25.651999999999997,24.44287469632034
2011-04-25,26.7,26.73,25.97,26.39,800900.0,57.77846223551753,25.633999999999997,24.947842401164166,0.4841809865902391,27.151376536357038,25.814,24.476623463642962
2011-04-26,26.66,27.25,26.31,26.93,1400000.0,60.52959445304223,25.818,25.025574071706746,0.5469243391295038,27.503815254147767,26.194,24.88418474585223
2011-04-27,26.93,27.36,26.63,27.08,996900.0,61.284247454889616,25.976,25.106139794384916,0.6018152923824402,27.525873409268353,26.578000000000003,25.630126590731653
2011-04-28,27.07,27.69,26.72,27.66,1600000.0,64.13931090171855,26.1735,25.206291174997276,0.68423053732554,27.798379389058336,26.96,26.121620610941665
2011-04-29,27.69,27.87,27.42,27.6,726000.0,63.61666577875337,26.166000000000004,25.30016210931111,0.7362170621404971,28.06661435897259,27.131999999999998,26.197385641027406
2011-05-02,27.6,27.8,27.06,27.45,784600.0,62.25097166000445,26.2055,25.384469477573422,0.7565914954041766,27.922079579294802,27.344,26.7659204207052
2011-05-03,27.38,27.39,26.5,26.87,913900.0,57.14280013756527,26.2575,25.442725576492112,0.7176644388967546,27.945371013333414,27.332,26.718628986666587
2011-05-04,26.78,27.0,25.75,26.69,1044500.0,55.61748398154951,26.256999999999998,25.49163829898262,0.6646285463180419,28.048239258660573,27.254,26.45976074133943
2011-05-05,27.2,27.44,26.1701,26.44,1218500.0,53.48218032791278,26.2545,25.528828953924474,0.5955590743966219,27.899314342624592,27.01,26.12068565737541
2011-05-06,26.9,27.7,26.62,27.12,981700.0,58.18476315124702,26.2485,25.591227818476455,0.5889028320149237,27.610574475557243,26.913999999999998,26.217425524442753
2011-05-09,27.0,28.0,26.85,27.91,916400.0,62.87971618824738,26.319499999999998,25.682160060889142,0.6399966269350763,28.01353957738533,27.006,25.99846042261467
2011-05-10,28.24,28.95,27.91,28.33,1535300.0,65.12182810819868,26.472500000000004,25.78599692124643,0.7062382425912048,28.733849574293103,27.298000000000002,25.8621504257069
2011-05-11,28.2,28.2985,26.92,27.07,962500.0,54.48875453643487,26.5935,25.836349983158335,0.6495758247424028,28.709820347201543,27.374000000000002,26.038179652798462
2011-05-12,27.07,27.74,26.65,27.67,628000.0,58.005119720055056,26.7305,25.90825782695605,0.6456428668865932,28.576326304143905,27.619999999999997,26.66367369585609
